0	0
-2.49433e-05	0.000743605
-0.000859454	0.000973707
-0.00169098	0.00104244
-0.00183208	0.00141445
-0.0850045	0.0408234
-0.0850358	0.0412927
-0.08516	0.0416144
-0.0853719	0.0414664
-0.085282	0.0418077
-0.0855777	0.0423518
-0.0858701	0.0426707
-0.0864528	0.0429636
-0.0868858	0.0434271
-0.0865621	0.0428578
-0.0867694	0.0426749
-0.087359	0.0432337
-0.0877671	0.0433947
-0.0881374	0.04392
-0.0880844	0.0441674
-0.0883542	0.0441688
-0.0888006	0.0445666
-0.0890772	0.0441594
-0.089177	0.0449554
-0.0888768	0.044781
-0.0886224	0.0449728
-0.0881208	0.0469683
-0.0882626	0.050115
-0.0849587	0.0635687
-0.0874918	0.0802386
-0.0864122	0.119618
-0.0874708	0.143119
-0.0889855	0.188713
-0.0888709	0.208364
-0.0901022	0.249987
-0.0906887	0.272439
-0.0932381	0.316158
-0.0943185	0.337066
-0.0942431	0.377218
-0.0944542	0.399434
-0.0959742	0.442471
-0.0970019	0.465949
-0.098445	0.507323
-0.0992471	0.529624
-0.10059	0.572695
-0.101292	0.59744
-0.10048	0.638365
-0.100635	0.659642
-0.10235	0.705282
-0.101335	0.727733
-0.101987	0.771546
-0.101621	0.795968
-0.101721	0.842297
-0.102361	0.864691
-0.103047	0.908066
-0.103912	0.933632
-0.103588	0.977613
-0.105805	0.999012
-0.105046	1.05287
-0.106105	1.07764
-0.103849	1.12355
-0.105904	1.1514
-0.106862	1.20551
-0.104891	1.23143
-0.108436	1.27943
-0.106909	1.30473
-0.108839	1.35883
-0.106543	1.382
-0.107783	1.4312
-0.108791	1.4544
-0.110602	1.50807
-0.11254	1.53197
-0.110201	1.58344
-0.112196	1.61127
-0.111635	1.65968
-0.112957	1.68564
-0.114638	1.73575
-0.113872	1.76782
-0.113122	1.82162
-0.111937	1.84814
-0.114574	1.90032
-0.111154	1.92731
-0.113003	1.98876
-0.114192	2.01238
-0.111495	2.06842
-0.114074	2.10291
-0.113702	2.1601
-0.113602	2.1879
-0.117075	2.24894
-0.115268	2.27736
-0.113647	2.3403
-0.117906	2.38376
-0.1191	2.45676
-0.117735	2.49169
-0.11744	2.57439
-0.116176	2.61523
-0.116259	2.6914
-0.117644	2.73416
-0.116892	2.81084
-0.116261	2.85082
-0.118449	2.93014
-0.111639	2.96446
-0.110169	3.04569
-0.113393	3.09076
-0.114841	3.17731
-0.116217	3.22453
-0.114626	3.3168
-0.117116	3.36646
-0.116105	3.45509
-0.118336	3.50057
-0.115439	3.59408
-0.115695	3.6398
-0.110715	3.7317
-0.114897	3.77954
-0.110662	3.86782
-0.110856	3.91554
-0.107899	4.00241
-0.10926	4.04963
-0.109725	4.14082
-0.110035	4.18533
-0.106184	4.27786
-0.110673	4.3211
-0.109931	4.4119
-0.112021	4.45888
-0.111443	4.55057
-0.113903	4.60069
-0.112284	4.68455
-0.11233	4.73441
-0.111063	4.82121
-0.111562	4.87177
-0.104986	4.95486
-0.108753	5.00665
-0.108033	5.08909
-0.106576	5.141
-0.106483	5.22325
-0.105053	5.26988
-0.10815	5.35674
-0.105445	5.4076
-0.106636	5.49255
-0.105417	5.54397
-0.107045	5.63654
-0.105706	5.67789
-0.105276	5.76295
-0.105545	5.81046
-0.101841	5.89998
-0.102586	5.9443
-0.102938	6.03293
-0.102758	6.07156
-0.104626	6.16276
-0.104937	6.20394
-0.10497	6.29527
-0.106325	6.33678
-0.103802	6.43174
-0.104066	6.4744
-0.102911	6.57352
-0.101241	6.6149
-0.103037	6.7074
-0.0999538	6.75089
-0.100591	6.83944
-0.0978417	6.87851
-0.0983032	6.97197
-0.0984958	7.01517
-0.0999181	7.10885
-0.0985184	7.15136
-0.0995696	7.24133
-0.102693	7.27865
-0.099803	7.37184
-0.1027	7.41693
-0.102577	7.50823
-0.100401	7.54893
-0.0999511	7.63969
-0.100836	7.67975
-0.0974176	7.77251
-0.095953	7.81261
-0.0957351	7.90139
-0.0930568	7.9434
-0.093378	8.04309
-0.0894373	8.08403
-0.0923384	8.18188
-0.0923151	8.21839
-0.0902396	8.31236
-0.0870062	8.35704
-0.0876806	8.45116
-0.0828087	8.49876
-0.084544	8.58854
-0.0826973	8.63508
-0.0819932	8.72127
-0.0796757	8.76308
-0.078989	8.85035
-0.078369	8.89756
-0.0811755	8.99061
-0.0798824	9.03591
-0.0771565	9.12387
-0.0782359	9.17078
-0.0734362	9.26082
-0.0767569	9.30561
-0.0745581	9.39605
-0.0743216	9.43785
-0.0720113	9.52165
-0.0746942	9.5651
-0.0720444	9.65378
-0.0718393	9.70085
-0.0692057	9.78629
-0.0701805	9.8316
-0.0678795	9.92226
-0.0697416	9.97267
-0.0666385	10.0578
-0.0700733	10.1064
-0.0659232	10.1909
-0.0686333	10.2385
-0.0639451	10.3271
-0.0662453	10.3772
-0.0581302	10.4653
-0.0626921	10.5124
-0.0551989	10.5996
-0.0589807	10.649
-0.0536976	10.7391
-0.0574106	10.788
-0.0535242	10.871
-0.0528496	10.9179
-0.0515938	11.0025
-0.0525783	11.0505
-0.0503456	11.1416
-0.0486445	11.1864
-0.0495472	11.2742
-0.046321	11.3168
-0.0479534	11.4032
-0.0454704	11.4483
-0.0434136	11.5359
-0.0433293	11.5818
-0.0409725	11.6678
-0.041762	11.7167
-0.041594	11.8037
-0.0415962	11.8487
-0.0425821	11.9405
-0.0412209	11.9852
-0.0378956	12.0773
-0.0359904	12.1225
-0.0356895	12.2127
-0.0319918	12.2567
-0.0315601	12.3465
-0.0309279	12.393
-0.0300272	12.4805
-0.0268718	12.5253
-0.0244155	12.6114
-0.0150766	12.6535
-0.0120161	12.6989
-0.0212458	12.7564
-0.0160278	12.8545
-0.014725	12.8941
-0.012613	12.9842
-0.0143584	13.0301
-0.00838705	13.1191
-0.00932036	13.1644
-0.00181951	13.2568
-0.00369295	13.3008
0.00267741	13.3881
0.00203374	13.4326
0.00635491	13.5176
0.00414367	13.5641
0.00817395	13.6539
0.00550881	13.697
0.0106301	13.7839
0.0107062	13.8291
0.0126759	13.9161
0.0150459	13.9647
0.0173777	14.0561
0.019789	14.1026
0.0242479	14.1884
0.0226483	14.2354
0.0281447	14.3256
0.0297624	14.3759
0.0353567	14.4676
0.0336189	14.5119
0.037804	14.6018
0.0382294	14.6513
0.0447327	14.7375
0.0437356	14.7856
0.0478634	14.8754
0.050069	14.9195
0.0517626	15.0175
0.0472362	15.0656
0.0508328	15.1524
0.0490126	15.1987
0.043361	15.2895
0.0449842	15.3331
0.042861	15.4237
0.0355091	15.4678
0.030362	15.5582
0.0226103	15.5999
0.0142308	15.6858
0.0215015	15.7344
0.0106718	15.8147
0.00605687	15.8566
-0.00788241	15.9391
-0.00668163	15.9806
-0.0215014	16.0634
-0.0249645	16.1041
-0.0316252	16.184
-0.0383903	16.2273
-0.0432931	16.3076
-0.046951	16.3528
-0.0563357	16.4406
-0.0642724	16.4814
-0.0711616	16.5652
-0.0727002	16.6072
-0.0826689	16.6918
-0.089632	16.7316
-0.0978143	16.8171
-0.104802	16.8571
-0.114708	16.946
-0.117436	16.988
-0.128295	17.0784
-0.135209	17.1246
-0.143846	17.2185
